id,siret,date_publi,date_disso,nom_asso,nom_asso_abrege,objet_social1,objet_social2,adresse,codepostal,commune,siteweb,autorisation_web,etat
W372005012,,1995-03-29,,'LE GUIDON DU CROCHU DE VEIGNE','LE GUIDON DU CROCHU DE VEIGNE',011180,000000,2  AV de Touraine  ,37250,Veigné,,0,A
W372005013,,1995-11-29,,VEIGNÉ : UN NOUVEL AVENIR,VEIGNÉ : UN NOUVEL AVENIR,001015,000000,6   IMP des Dames ,37250,Veigné,,0,A
W372005014,,1996-12-18,2018-02-02,FLORALIES DU VAL DE L'INDRE,FLORALIES DU VAL DE L'INDRE,006000,000000,7  PL des marronniers  ,37250,Montbazon,,0,D
W372005015,,1997-03-05,2007-07-20,L'A SAUCISSON SEC,'L'A SAUCISSON SEC',007000,007075,56   RUE de la Perrée  ,37250,Veigné,,0,D
W372005016,,1997-07-19,,'TUNING CLUB DE TOURS','TUNING CLUB DE TOURS',011400,006070,12  RUE de la Tortinière  ,37250,Veigné,,0,A
W372005017,,1997-08-16,2019-09-30,CLUB DE BRIDGE DE TOURS - RIVES DU CHER,'CLUB DE BRIDGE DE TOURS - RIVES D...,007005,000000,3   RUE Jules Massenet  ,37200,Tours,http://pagesperso-orange.fr/tours-rdc.bridge/,0,D
W372005018,,1997-12-06,,GROUPEMENT D'ARTISANS DU BATIMENT DE LA VALLEE DE L'INDRE 'G. BATI',GROUPEMENT D'ARTISANS DU BATIMENT ...,014000,000000,15  AV de Couzières  Chez mr marc godard,37250,Veigné,,0,A
W372005019,,1998-12-26,2008-05-30,ASSOCIATION POUR LA SECURITE DES USAGERS DES ROUTES VINDINIENNES (A.S.U.R.V.I.),ASSOCIATION POUR LA SECURITE DES US...,030005,024000,3   IMP   d' Espagne,37250,Veigné,,0,D
W372005020,,2000-10-07,,TEAM TWIN SPORTS MOTOS,TEAM TWIN SPORTS MOTOS,011160,000000,3  ALL de la Briqueterie  ,37250,Veigné,,0,A
W372005021,,2001-02-10,,S.C.O. - SPORT CROCHU ORGANISATION,S.C.O. - SPORT CROCHU ORGANISATION,011160,000000,Mairie      Place du Marechal Leclerc,37250,Veigné,,0,A
W372005022,,2001-08-25,,ASSOCIATION MOTO CROSS VEIGNE (A.M.C.V.),ASSOCIATION MOTO CROSS VEIGNE (A.M....,011160,000000,67  RUE de la Martinière  ,37250,Veigné,,0,A
W372005023,,2001-11-10,,ASSOCIATION DEPARTEMENTALE DES ELUS ECOLOGISTES SOLITAIRES,ASSOCIATION DEPARTEMENTALE DES ELUS...,001015,000000,14  RTE du Ripault  ,37250,Veigné,,0,A
W372005024,,2001-12-01,,OH HE L'APRES-GUES !,OH HE L'APRES-GUES !,015005,007000,13  RUE de la Roquille  Chez mme sylvie demois,37250,Veigné,,0,A
W372005025,,,,TROPICAL MASTER,TROPICAL MASTER,006000,006000,39  RUE des Phalènes  ,37550,Saint-Avertin,,0,A
W372005026,,2002-02-02,2008-01-09,LA VINDINIENNE,LA VINDINIENNE,001000,000000,3   RUE de Flore  ,37250,Veigné,,0,D
W372005027,,2002-04-27,,AUTOUR DE L'ART,AUTOUR DE L'ART,006000,000000,1 ter  AV de Couzières  Les gues,37250,Veigné,,0,A
W372005028,,2002-06-22,,LES TONTONS FILMEURS,LES TONTONS FILMEURS,006025,000000,22  RUE de la Grange des Dîmes  ,37380,Reugny,,0,A
W372005029,,2002-09-14,,OS PORTUGUES EM FESTA,OS PORTUGUES EM FESTA,007075,006070,12  RUE de la Tortinière  ,37250,Veigné,,0,A
W372005030,,2002-10-26,,ASSOCIATION VEIGNE CADRE DE VIE,ASSOCIATION VEIGNE CADRE DE VIE,024000,000000,61  RUE de Sardelle  B.p. 35,37250,Veigné,,0,A
W372005031,,,,EFFIEVRE ET SENS,EFFIEVRE ET SENS,014000,014000,3  ALL Raoul Dufy  ,37170,Chambray-lès-Tours,,0,A
W372005032,,2003-01-11,,EN COMPAGNIE DES K.............. BARRES,EN COMPAGNIE DES K.............. BA...,006070,000000,12  RUE de la Croix aux Jeaux  ,37250,Veigné,,0,A
W372005033,,2003-03-15,,AMICALE DES ANCIENS DE L'ESCADRON 8/4 ET DU GROUPE 1/4 DE GENDARMERIE MOBILE,AMICALE DES ANCIENS DE L'ESCADRON ...,014000,000000,19  IMP Henri Dunant  ,37300,Joué-lès-Tours,,0,A
W372005034,,1934-04-06,2007-01-13,L'ETOILE D'AMBOISE ( SOCIETE D'EDUCATION POPULAIRE ),L'ETOILE D'AMBOISE ( SOCIETE D'E...,009025,000000, ,37400,Amboise,,0,D
W372005035,,2003-04-19,2016-11-04,UKRAINE - VAL DE L'INDRE,UKRAINE - VAL DE L'INDRE,014000,000000,7   PL des Marronniers  ,37250,Montbazon,,0,D
W372005036,,2003-05-10,,FASHION CLUB TOURS,FASHION CLUB TOURS,011160,000000,12  RUE de La Tortinière  ,37250,Veigné,,0,A
W372005037,,1997-06-28,,'LAFI BALA','LAFI BALA',017000,000000, 31 avenue Monge,37200,Tours,,0,A
W372005038,,2003-05-10,2014-03-19,UNION DES ASSOCIATIONS DE SOUS-OFFICIERS DE RESERVE TOURAINE-BERRY,UNION DES ASSOCIATIONS DE SOUS-OFFI...,014000,000000,5  AV de Couzières  ,37250,Veigné,,0,D
W372005039,,1983-03-19,2014-05-19,CENTRE DE FORMATION ET DE PROMOTION REGION CENTRE C.F.P. CENTRE,CENTRE DE FORMATION ET DE PROMOTION...,015045,000000, ,37000,Tours,,0,D
W372005040,,2003-05-10,,ENSEMBLE MISTRAL,ENSEMBLE MISTRAL,006030,000000,44  RUE de Beauregard  ,37250,Veigné,,0,A
W372005041,,2003-07-05,2014-09-04,CAILLOUX ET COMPAGNIE,CAILLOUX ET COMPAGNIE,011155,000000,39  RUE du Lavoir  ,37250,Veigné,,0,D
W372005042,,2003-09-06,2006-12-12,COLLECTIF DE SAUVEGARDE DE VEIGNE,COLLECTIF DE SAUVEGARDE DE VEIGNE,024035,000000,"Chez M. PRIMAULT Dominique      10, rue de l'Opéra",37250,Veigné,,0,D
W372005043,,,,ASSO PASSION SPORT,ASSO PASSION SPORT,011005,000000,3  IMP de la Roche  ,37250,Veigné,,0,A
W372005044,,2004-06-26,2016-06-08,AVENIR DES 3 MOULINS,AVENIR DES 3 MOULINS,011075,000000,10  RUE Sardelle  ,37250,Veigné,,1,D
W372005045,,,,COULEURS DU TEMPS,COULEURS DU TEMPS,006000,016080,18  ALL Verlaine  transfert de la préfecture du Rhône,37250,Veigné,,0,A
W372005046,,2005-01-08,,KOUNTISKA,KOUNTISKA,006000,006030,25 ter  RUE de l 'Egalité  ,37250,Veigné,,0,A
W372005047,,2005-02-26,,ASSOCIATION TAMRA HENNA,ASSOCIATION TAMRA HENNA,006040,000000,23  ALL de la Marjolaine  ,37250,Veigné,,0,A
W372005048,,2005-05-14,,ASSOCIATION POUR LA PROTECTION DE THORIGNY ET SES ALENTOURS,ASSOCIATION POUR LA PROTECTION DE T...,024000,000000,Thorigny     BP ,37250,Veigné,,0,A
W372005049,,2005-08-06,,THEATRE A SUIVRE,THEATRE A SUIVRE,006000,006070,1  RUE du Bellay  ,37250,Veigné,,0,A
W372005050,,2005-09-10,,LE BOUKET CARRE,LE BOUKET CARRE,006030,000000,5  SQ de l'Alouette des Champs  ,37250,Veigné,,0,A
W372005051,,2005-10-15,,ASANA,ASANA,011120,000000,Mairie de Montbazon       ,37250,Montbazon,,0,A
W372005052,,2005-11-12,,L'ART DE MIEUX VIVRE,L'ART DE MIEUX VIVRE,007000,007075,21  RUE de la Bodinière  ,37250,Veigné,,0,A
W372005053,,2005-11-26,,ASSOCIATION VINDINIENNE DE SONORISATION ET D'ANIMATION,ASSOCIATION VINDINIENNE DE SONORISA...,006000,006030,8  RUE du Bellay  ,37250,Veigné,,0,A
W372005054,,2006-05-20,2020-07-01,ONCOLOIDEL 37,ONCOLOIDEL 37,017000,000000,1 bis  RUE Rabelais  ,37250,Veigné,,0,D
W372005055,,1971-01-07,,EQUIPAGE RALLYE TOURAINE,EQUIPAGE RALLYE TOURAINE,007000,013005,Les Landes  ,37340,Ambillou,,0,A
W372005056,,1972-03-04,,COMITE DES FETES D'AMBILLOU,COMITE DES FETES D'AMBILLOU,009030,000000,Mairie 20  RUE Principale  ,37340,Ambillou,,0,A
W372005057,,1962-06-28,,UNION TOURANGELLE DES ASSOCIATIONS D'INGENIEURS ( U.T.A.I.),UNION TOURANGELLE DES ASSOCIATIONS ...,023000,000000,Polytech Tours 7  RUE Marcel Dassault  ,37000,Tours,,0,A
W372005058,,1973-10-27,,ASSOCIATION FAMILIALE D'AMBILLOU,ASSOCIATION FAMILIALE D'AMBILLOU,019000,000000,20  RUE Principale  ,37340,Ambillou,,0,A
W372005059,,1974-07-18,2008-12-13,ASSOCIATION DE PROTECTION ET DE PREVENTION DES ACCIDENTS ET INCENDIE,ASSOCIATION DE PROTECTION ET DE PRE...,036000,000000,16  HAME1 des Canteries  ,37340,Ambillou,,0,D
W372005060,,1969-06-29,,INSTITUT DE SANTÉ AU TRAVAIL DU CENTRE-VAL DE LOIRE,ISTCVL,017000,017105,12  RUE Fernand et Paul Mechin  ,37550,Saint-Avertin,,0,A
W372005061,,1976-02-28,,CLUB L'AMBELLOUSIEN,CLUB L'AMBELLOUSIEN,009040,000000,Mairie d'Ambillou   RUE Principale  ,37340,Ambillou,,0,A
W372005062,,1952-01-15,,ASSOCIATION DES PARENTS D'ELEVES DU LYCEE PRIVE SAINTE URSULE,A.P.E.,015005,015000,26  RUE Emile Zola  ,37000,Tours,,0,A
W372005063,,1994-10-26,,ASSOCIATION LOCALE POUR LE CULTE DES TEMOINS DE JEHOVAH DE TOURS CENTRE,ASSOCIATION LOCALE POUR LE CULTE DE...,040000,000000,76  RUE de la Tour d'Auvergne  ,37000,Tours,,0,A
W372005064,,1977-03-11,,ASSOCIATION FRANCOIS TRYSTRAM,ASSOCIATION FRANCOIS TRYSTRAM,018015,000000,35   RUE Eugène Chevreul  ,37540,Saint-Cyr-sur-Loire,,0,A
W372005065,,1979-02-04,,ASS LOCALE ADMR AMBILLOU-PERNAY,ASS LOCALE ADMR AMBILLOU-PERNAY,019000,000000,Mairie      ,37340,Ambillou,,0,A
W372005066,,2002-09-07,,ENSEMBLE VOCAL DE LA PERRAUDIERE,ENSEMBLE VOCAL DE LA PERRAUDIERE,006030,000000,Mairie de Saint-Cyr-sur-Loire   PARC1 de la Perraudière  ,37540,Saint-Cyr-sur-Loire,,0,A
W372005067,,1982-08-11,,LES AMIS DES CHASSEURS,LES AMIS DES CHASSEURS,013005,000000,Beaujardin      ,37340,Ambillou,,0,A
W372005068,,1983-04-23,,L'AMBIBOULE,L'AMBIBOULE,011035,000000,11  RUE Fleurie  ,37340,Ambillou,,0,A
W372005069,,1974-01-12,,"ASSOCIATION TOURISTIQUE, SPORTIVE ET CULTURELLE DES ADMINISTRATIONS FINANCIERES D'INDRE-ET-LOIRE",ATSCAF,014030,006000,DDFIP Indre-et-Loire 94  BD Béranger ,37000,Tours,,0,A
W372005070,,1986-11-26,,AMBILLOU BALL-TRAP CLUB,AMBILLOU BALL-TRAP CLUB,011175,000000,Mairie d'Ambillou 20  RUE Principale  ,37340,Ambillou,,0,A
W372005071,,1988-03-30,,ASS DE LA PERREE,ASS DE LA PERREE,011050,023020,La Perrée      ,37340,Ambillou,,0,A
W372005072,,1999-12-18,,GYMNASTIQUE SPORTIVE RENAUDINE,GYMNASTIQUE SPORTIVE RENAUDINE,011105,000000, Le chateau,37110,Château-Renault,,0,A
W372005073,49423034500014,1965-12-10,,LA MAISON DES LYCEENS,MDL,011010,034240,Lycée Grandmont 6  AV de Sévigné ,37200,Tours,,0,A
W372005074,,,,ASSOCIATION POUR LA PROTECTION DE LA NATURE ET DE L\'ENVIRONNEMENT (A.P.N.E.),A.P.N.E.,024000,024000,ufr Sciences et Techniques Parc de Grandmont Bureau F04 bâtiment F   AV Monge  ,37200,Tours,,0,A
W372005075,,1987-06-03,,LA LYRE D'AMBILLOU,LA LYRE D'AMBILLOU,006030,000000,Mairie      ,37340,Ambillou,,0,A
W372005076,,1989-09-20,,PLANEURS ULTRA LEGERS MOTORISES D'AMBILLOU ( PLUMA 37 ),PLANEURS ULTRA LEGERS MOTORISES D'...,011135,000000,Mairie      ,37340,Ambillou,,0,A
W372005077,,1992-12-09,,AMICALE DES RESIDENTS DU FOYER D'ANIMATION D'AMBILLOU 'A.R.F.A.A.',AMICALE DES RESIDENTS DU FOYER D'A...,030005,000000,La Chaussée      ,37340,Ambillou,,0,A
W372005078,,1986-03-19,,ASSOCIATION SPORTIVE DU L.E.P. D'AMBOISE,ASS SPORTIVE DU L.E.P. D\'AMBOISE,011105,011010, ,37400,Amboise,,0,A
W372005079,,1993-10-06,,"ASS UNIVERSELLE AU PROFIT DE L'ENFANCE, DE LA PROTECTION ANIMALE  ET DU MILIEU NATUREL",ASS UNIVERSELLE AU PROFIT DE L'ENF...,014000,000000,Zone Artisanale   RUE des Safoins  Chez M. NOULIN,37340,Ambillou,,0,A
W372005080,,1993-12-22,,'BOOMERANG ' - ASSOCIATION DE PARENTS D'ELEVES -,'BOOMERANG ' - ASSOCIATION DE PAR...,015005,000000,Mairie      ,37340,Ambillou,,0,A
W372005081,,1994-07-13,,'DELETANG COMPETITION','DELETANG COMPETITION',011190,000000,6  RUE des ecoles  ,37340,Ambillou,,0,A
W372005082,,1996-07-17,,CLUB DE RANDONNÉE JOËL BERON,JOEL BERON,011020,011180,Mairie      ,37340,Ambillou,,0,A
W372005083,,1996-08-07,,'PETANQUE AMBILOUSIENNE','PETANQUE AMBILOUSIENNE',011035,011105,Mairie      ,37340,Ambillou,,0,A
W372005084,,1997-11-08,,ASSOCIATION SPORTIVE 'LA VIEILLE AUBERGE',ASSOCIATION SPORTIVE 'LA VIEILLE A...,011000,000000,La Vieille Auberge      5 place du 8 mai,37340,Ambillou,,0,A
W372005085,,1999-04-24,,' A M B I V A L E N C E ',' A M B I V A L E N C E ',007000,000000,18  RUE Principale  Chez mr fabrice pfliger,37340,Ambillou,,0,A
W372005086,,1999-12-18,,ASSOCIATION GYMNASTIQUE VOLONTAIRE D'AMBILLOU,ASSOCIATION GYMNASTIQUE VOLONTAIRE,011105,000000,Mairie      ,37340,Ambillou,,0,A
W372005087,,2001-03-03,,LES ECHOS DE L'ARCHE,LES ECHOS DE L'ARCHE,006030,000000,Le Carroi      ,37340,Ambillou,,0,A
W372005088,,,,ASSOCIATION DERBY ORGANISATION,ASSOCIATION DERBY ORGANISATION,011050,000000,Mairie      ,37340,Ambillou,,0,A
W372005089,,2004-06-12,2009-06-20,TRANSPARENCE,TRANSPARENCE,006000,000000,L'Atelier du Moulin Neuf      ,37340,Ambillou,,0,D
W372005090,,,,ARTISTES ONLINE,ARTISTES ONLINE,006000,006000,Hôtel de Ville     BP 139 ,37541,Saint-Cyr-sur-Loire,,0,A
W372005091,,1982-12-01,,ASSOCIATION DES INTERNES EN PHARMACIE DES HOPITAUX DE TOURS,ASSOCIATION DES INTERNES EN PHARMACIE,014030,024035, Service pharmacie,37000,Tours,,0,A
W372005092,,2004-11-06,,ECHELLE PHILOSOPHALE,ECHELLE PHILOSOPHALE,016050,000000,La Giberdière  ,37340,Ambillou,,0,A
W372005093,,2004-12-25,,UNION SPORTIVE DES ECOLES PRIMAIRES D'AMBILLOU (USEP D'AMBILLOU),UNION SPORTIVE DES ECOLES PRIMAIRES...,011000,011010,école   RUE des Ecoles  ,37340,Ambillou,,0,A
W372005094,,1904-02-18,,'LA GAULE AMBOISIENNE','LA GAULE AMBOISIENNE',013010,000000,Mairie      ,37400,Amboise,,0,A
W372005095,51768692900020,1924-01-24,,ORCHESTRE D'HARMONIE D'AMBOISE,ORCHESTRE D'HARMONIE D'AMBOISE,006030,000000,30  RUE de Villedavid  ,37400,Amboise,,0,A
W372005096,,1925-02-07,,ASSOCIATION DES JARDINS OUVRIERS D'AMBOISE,ASSOCIATION DES JARDINS OUVRIERS D...,007070,000000,22  IMP des Erables  ,37400,Amboise,,0,A
W372005097,,1926-02-26,,L'AVENIR D'AMBOISE,L'AVENIR D'AMBOISE,011020,011105,mairie    RUE de la Concorde  ,37400,Amboise,,0,A
W372005098,,1932-05-06,,L'ASSOCIATION DES ACCIDENTES DE LA VIE (FNATH) SECTION D'AMBOISE,L'ASSOCIATION DES ACCIDENTES DE LA...,018015,024035,Mairie      ,37400,Amboise,,0,A
W372005099,,1945-12-19,,UNION SPORTIVE DE SAINTE-CLOTILDE,UNION SPORTIVE DE SAINTE-CLOTILDE,011010,000000,La Duparquetterie 9  RUE Dunan  ,37400,Amboise,,0,A
W372005100,,1945-07-26,,ASS SPORTIVE LEONARD DE VINCI,ASS SPORTIVE LEONARD DE VINCI,011010,000000,RUE du Clos des Gardes  Lycee leonard de vinci,37400,Amboise,,0,A
W372005101,,1938-10-14,,SPORTING CLUB AMBOISIEN,SPORTING CLUB AMBOISIEN,011105,011005,11  RUE des Grands-Champs  ,37400,Amboise,,0,A
W372005102,,1935-03-21,,VESTIAIRE SAINT VINCENT,VESTIAIRE ST VINCENT,019000,020005,109  RUE Nationale  ,37400,Amboise,,0,A
W372005103,,1935-01-09,2015-11-07,VELO CLUB AMBOISE,VC AMBOISE,011180,000000,mairie 60  RUE de la Concorde  ,37400,Amboise,,0,D
W372005104,,1946-10-31,,AMICALE DES SAPEURS POMPIERS D'AMBOISE,AMICALE DES SAPEURS POMPIERS,036510,036000,22  RUE du Cardinal Georges d'Amboise  ,37400,Amboise,,0,A
W372005105,,1952-01-29,2011-09-19,SOCIETE AMBOISIENNE DE LECTURE,SOCIETE AMBOISIENNE DE LECTURE,006000,006005,109  RUE Nationale  ,37400,Amboise,,0,D
W372005106,,1952-09-12,,GROUPEMENT DE DEFENSE CONTRE LA GRELE DE LA COMMUNE D'AMBOISE,GROUPEMENT DE DEFENSE CONTRE LA GRE...,024035,000000,Salle de Réunions - Ancienne Mairie      De saint-denis-hors,37400,Amboise,,0,A
W372005107,,1969-05-29,,COMITE DEPARTEMENTAL D'INDRE-ET-LOIRE DE TENNIS,COMITE DEPARTEMENTAL,011165,000000,RUE Suzanne Lenglen  ,37000,Tours,,0,A
W372005108,,1953-04-26,,AMICALE DES MARINS & MARINS ANCIENS COMBATTANTS D'AMBOISE ET SES ENVIRONS,AMMAC D'AMBOISE ET SES ENVIRONS,010020,000000,4  QUAI des Marais  ,37400,AMBOISE,,0,A
W372005109,,1954-02-19,,ASSOCIATION DES PARENTS D'ELEVES ET DES AMIS DE L'ECOLE LAIQUE DU CANTON D'AMBOISE,ASSOCIATION DES PARENTS D'ELEVES E...,015005,000000,Mairie      ,37400,Amboise,,0,A
W372005110,,1959-06-20,,"AMICALE DE CHASSE CHANDON, LA FUYE, CHANTELOUP, AMBOISE","AMICALE DE CHASSE CHANDON, LA FUYE,...",013005,000000,22  RTE de Tours  ,37400,Lussault-sur-Loire,,0,A
W372005111,,1987-02-18,,ASSOCIATION DE TENNIS DU GRAND TOURS (A.T.G.T.),A.T.G.T.,011165,000000,RUE Suzanne Lenglen  ,37000,Tours,,0,A
W372005112,,1959-06-28,,ASSOCIATION LEONARD DE VINCI,ASSOCIATION LEONARD DE VINCI,010005,006000,Château du Clos Lucé      ,37400,Amboise,,0,A
W372005113,,1960-11-13,,OGEC DE L'INSTITUTION SAINT CLOTILDE D'AMBOISE,icsca,009020,000000,Pensionnat Saint Clotilde 9  RUE Dunant  ,37400,Amboise,,0,A
W372005114,,1964-02-27,,"ASSOCIATION DES PARENTS D""ELEVES DES ETABLISSEMENTS D'ENSEIGNEMENT PUBLIC DU CANTON D'AMBOISE",ASSOCIATION DES PARENTS D,015005,000000,Mairie      ,37400,Amboise,,0,A
W372005115,,1990-04-25,,UNION DEPARTEMENTALE DES RETRAITES ET PRERETRAITES FORCE OUVRIERE  D'INDRE-ET-LOIRE,UNION DEPARTEMENTALE DES RETRAITES ...,023000,020005,18  RUE de l'Oiselet  ,37550,Saint-Avertin,,0,A
W372005116,,1964-05-30,,LA MJC D'AMBOISE,LA MJC D'AMBOISE,009025,006000,1  RUE Rémy Belleau  ,37400,AMBOISE,,0,A
W372005117,,1967-05-13,,COMMANDERIE DES GRANDS VINS D'AMBOISE,COMMANDERIE DES GRANDS VINS D'AMBOISE,018010,023020,Mairie d'Amboise 60  RUE de la Concorde  ,37400,Amboise,,0,A
W372005118,,1968-10-24,,ASSOCIATION POUR L'HABITAT DES JEUNES EN PAYS LOIRE TOURAINE,ASSOCIATION POUR L'HABITAT DES JEUNES,019000,000000,14   ALL de Maletrenne  ,37400,Amboise,,0,A
W372005119,,1971-01-22,,RENAISSANCE DES ORGUES D'AMBOISE,RENAISSANCE DES ORGUES D'AMBOISE,006030,000000,9  RUE Saint Denis  ,37400,Amboise,,0,A
W372005120,,1971-07-18,,UNION NATIONALE DES COMBATTANTS FÉDÉRATION D'INDRE-ET-LOIRE (U.N.C. 37) ASSOCIATION LOCALE FÉDÉRÉE D'AMBOISE,U.N.C. 37,038105,000000,Mairie d'Amboise      ,37400,Amboise,,0,A
W372005121,,1972-01-05,,CERCLE 'AMBACIA',CERCLE 'AMBACIA',016050,000000,Mairie d'Amboise 60  RUE de la Concorde  ,37400,Amboise,,0,A
W372005122,,1973-08-11,,THEATRE ET CULTURE D'AMBOISE,THEATRE ET CULTURE D'AMBOISE,006070,006000,Mairie      ,37400,Amboise,,0,A
W372005123,,2000-01-08,,DELTA REFLEX,DELTA REFLEX,011135,000000,71  RUE de la Chapelle  ,37100,Tours,,0,A
W372005124,,1972-01-05,,ASSOCIATION DE LA PIERRE QUI TOURNE,ASSOCIATION DE LA PIERRE QUI TOURNE,006000,040000,9  RUE Dunan  ,37400,Amboise,,0,A
W372005125,,1974-03-20,,ASSOCIATION PROPRIETAIRE SAINT JOSEPH-SAINT GEORGES,ASSOCIATION PROPRIETAIRE ST JOSEPH-ST,040000,000000,76  RUE Victor Hugo  ,37400,Amboise,,0,A
W372005126,,1974-04-14,,ASS VITI-VINICOLE DU CENTRE D'AMBOISE,ASS VITI-VINICOLE DU CENTRE D'AMBOISE,023020,015045,13  RTE de Bléré  ,37400,Amboise,,0,A
W372005127,45014395300021,1975-06-29,,TWIRLING BÂTON COMITÉ DÉPARTEMENTAL DE L'INDRE-ET-LOIRE F.F.S.T.B,TWIRLING BÂTON CD 37 F.F.S.T.B,007000,009045,Mairie de Château-Renault      ,37110,Château-Renault,,0,A
W372005128,34978761400024,1977-02-26,,'ANIMATION RENAISSANCE AMBOISE','ANIMATION RENAISSANCE AMBOISE',010020,007075,9  RUE Rampe du Château  BP 125,37400,Amboise,,0,A
W372005129,,1977-02-26,2019-06-27,"ASSOCIATION DE SERVICES ET D'AIDE A DOMICILE ""RIVES DE LA LOIRE ET DU CHER""",ASSAD RIVES DE LA LOIRE ET DU CHER,019000,000000,18  QUAI du Général de Gaulle  ,37400,Amboise,,0,D
W372005130,,1978-11-10,,CLUB D'EDUCATION CANINE AMBOISIEN,CLUB D'EDUCATION CANINE AMBOISIEN,024025,007045,Mairie de Saint-Ouen-les-Vignes 4  PL de l'Eglise  ,37530,SAINT-OUEN-LES-VIGNES,,0,A
W372005131,,1978-11-23,,ASSOCIATION SPORTIVE DU COLLEGE ANDRE-MALRAUX - AMBOISE,ASSOCIATION SPORTIVE,011010,000000,Collège André Malraux      Rue du clos des gardes,37400,Amboise,,0,A
W372005132,,1980-01-01,,AMICALE DU PERSONNEL COMMUNAL D'AMBOISE,AMICALE DU PERSONNEL COMMUNAL D'AM...,023000,030012,Hötel de Ville 60  RUE de la Concorde  ,37400,Amboise,,0,A
W372005133,,1980-07-05,,ASSOCIATION SPORTIVE ET CULTURELLE DU LYCEE D'ENSEIGNEMENT PROFESSIONNEL AGRICOLE D'AMBOISE,ASSOCIATION SPORTIVE ET CULTURELLE ...,011000,006000,Lycée agricole et viticole 46  AV Emile Gounin  ,37400,Amboise,,0,A
W372005134,,2005-04-09,,NEO +,NEO +,006000,000000,3  QUAI Port Bretagne  Apt 532,37000,Tours,,0,A
W372005135,,1980-10-16,,FOYER DES PERSONNES AGEES DES QUARTIERS DE L'ENTREPONT BOUT DES PONTS ET SEVRAGE - VILLE D'AMBOISE,FOYER DES PERSONNES AGEES DES QUART...,019000,009040,45  RUE Jules Ferry  ,37400,Amboise,,0,A
W372005136,,1981-02-13,,AMICALE INTER-H (A.I.H),AMICALE INTER-H (A.I.H),011015,017000,Centre Hospitalier Robert Debré      Rue des ursulines,37400,Amboise,,0,A
W372005137,,1982-04-30,,LES TOURS D'AMBOISE,LES TOURS D'AMBOISE,007005,000000,6  IMP du Moulin  ,37400,Amboise,,0,A
W372005138,,,,LA FOIRE DU TRONE,LA FOIRE DU TRONE,024000,024000,44  RUE du Cheval Rouge  ,37530,Pocé-sur-Cisse,,0,A
W372005139,,1982-06-17,,MOTO-CLUB 'CASTEL AMBACIA',MOTO-CLUB 'CASTEL AMBACIA',007000,000000,auto école François 43  RUE Jules Ferry  ,37400,Amboise,,0,A
W372005140,,1982-10-26,,THEATRE DANS LA NUIT,THEATRE DANS LA NUIT,006070,000000,4  PL Albert Delepine ,37530,NAZELLES-NÉGRON,,0,A
W372005141,,1982-12-15,,AMICALE DES RANDONNEURS CYCLOTOURISTES AMBOISIENS,ARCA,034240,011400,Mairie Service des Sports      B.P. 247,37400,Amboise,,0,A
W372005142,,1983-09-10,,JARDINS POTAGERS LA VERRERIE AMBOISE,JARDINS POTAGERS LA VERRERIE AMBOISE,009000,024000,Château de la Verrerie      ,37400,Amboise,,0,A
W372005143,,1984-05-10,,ASS DE PROMOTION CULTURELLE ET DE RADIO-DIFFUSION,ASS DE PROMOTION CULTURELLE ET DE R...,006000,006070,12  RUE de Jules Verne  ,37400,Amboise,,0,A
W372005144,,1985-04-11,,USINE A GAZ,USINE A GAZ,006070,006030,59  AV de Tours  ,37400,Amboise,,0,A
W372005145,,1986-01-15,,ENSEMBLE VOCAL CHANTELOIRE AMBOISE,CHANTE-LOIRE ENSEMBLE VOCAL D'AMBOISE,006030,000000,Mairie      ,37400,Amboise,,0,A
W372005146,,1986-04-09,,BOULES LYONNAISES AMBOISIENNES,BOULES LYONNAISES AMBOISIENNES,011035,000000,Bar Tout va bien 2  QUAI du Général de Gaulle  ,37400,Amboise,,0,A
W372005147,,1916-10-11,2015-06-10,ASSOCIATION SAINT-JOSEPH,ASSOCIATION SAINT-JOSEPH,009020,011400,7  RUE Delpérier  ,37000,Tours,,0,D
W372005148,,1986-07-30,,CERCLE DES AMIS DE FANA ( MALI ),CERCLE DES AMIS DE FANA ( MALI ),009050,000000,mairie      Rue concorde,37400,Amboise,,0,A
W372005149,,1986-08-13,,CERCLE DES AMIS DE BOPPARD-AMBOISE,CERCLE DES AMIS DE BOPPARD-AMBOISE,009050,000000,Mairie      ,37400,Amboise,,0,A
W372005150,,1986-10-08,,ASSOCIATION TOURANGELLE POUR LE DEVELOPPEMENT DU TOUT TERRAIN,ASS TOURANGELLE POUR LE DEVELOPPEME...,011160,000000,Société ALLEN FRANCE    ZI La Boitardière  ,37400,Amboise,,0,A
W372005151,,1987-02-04,,VELO TOUT TERRAIN AMBOISIEN (DITE V2T AMBOISIEN),VELO TOUT TERRAIN AMBOISIEN (DITE V...,011180,011400,2  RUE de Bel Air  ,37400,Amboise,,0,A
W372005152,,1987-03-11,2010-02-23,FONDATION CENTRES EUROPEENS LANGUES ET CIVILISATIONS (EUROCENTRES) CENTRE D'AMBOISE,FONDATION CENTRES EUROPEENS LANGUES...,015087,000000,maison Ronsard 1  RUE Léonard de Vinci  ,37400,Amboise,,0,D
